cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,regularization,learningRate,scores,seed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,4,1.0E-4,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4,1.0E-4,2.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,1.0E-4,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,1.0E-4,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.8687892921241716,0.0,0.0,0.17375785842483432,0.34751571684966864,0.0,0.0,0.9058597328662262,0.0,0.0,0.18117194657324526,0.3623438931464905,75,2,1.0E-4,2.0E-4,[D@567d299b,4815162342
0.0,0.0,0.8676143891839007,0.0,0.0,0.17352287783678014,0.3470457556735603,0.0,0.0,0.9505017867409298,0.0,0.0,0.19010035734818595,0.3802007146963719,50,10,1.0E-4,2.0E-4,[D@567d299b,4815162342
0.5895078294751882,0.5944929859468139,0.8686617783792355,0.5578623174843814,0.5393328267675813,0.6299715476106401,0.12106542518234693,7.082104210614717E-5,7.263181415868068E-5,0.9219403414338386,6.395120717207352E-5,5.854820245445763E-5,0.184441258739946,0.36874954138111515,25,4,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,10,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,4,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,8,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,6,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.8677646137192131,0.8684037865034119,0.8684844827218015,0.8683937476869231,0.8681742158133873,0.8682441692889474,2.6094786127141083E-4,0.9210683532166323,0.9221806059074668,0.9224128127455717,0.9219453859551854,0.9220129687297246,0.9219240253109161,4.5722832384106427E-4,25,10,0.001,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,2,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,10,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.8707753605614336,0.8713199049617453,0.8713670869991877,0.871106796707806,0.8711319099892147,0.8711402118438775,2.0883673197816144E-4,0.7814039656969767,0.7834443845749484,0.7834294718212313,0.7841816256855326,0.7821046823109332,0.7829128260179244,0.0010088692384469587,75,10,0.1,1.0E-4,[D@567d299b,4815162342
0.8684853813476112,0.8690524514390545,0.8691722398191704,0.8690712738475515,0.8689038723689346,0.8689370437644645,2.4155873446768684E-4,0.8872584451305999,0.8879478242843676,0.8883156200449557,0.8882383656597994,0.887390103314063,0.8878300716867571,4.3281773057286967E-4,25,4,0.001,4.0E-4,[D@567d299b,4815162342
0.8724012784027533,0.8729953687008869,0.8729446744981385,0.8726610462387933,0.8727920772579483,0.872758889019704,2.1400883435012015E-4,0.7351244027236006,0.7375189702082837,0.7376054991705245,0.7383567336848783,0.7365805636683316,0.7370372338911237,0.0011102743607410502,75,8,0.1,1.0E-4,[D@567d299b,4815162342
0.8754367557592938,0.8759338896941073,0.8757938875744501,0.8754525966663529,0.8756525164420479,0.8756539292272503,1.92700447937986E-4,0.6687256952847943,0.6702521757609133,0.670320941804097,0.6705255585860899,0.6692376464070083,0.6698124035685805,7.031189779771598E-4,75,6,0.1,1.0E-4,[D@567d299b,4815162342
0.8702118176613594,0.8708414084384081,0.8707828102547003,0.8705673176839783,0.8707021131360724,0.8706210934349038,2.2434514157860508E-4,0.8098779135112752,0.8110134466144747,0.8108184136851652,0.8108737969347283,0.8103136997639722,0.8105794541019231,4.230540048419682E-4,25,2,0.001,4.0E-4,[D@567d299b,4815162342
0.8705941387390608,0.8711480280093018,0.8711129060106855,0.8708438276489667,0.8709320180076394,0.870926183683131,2.0057444166686426E-4,0.756660301365962,0.7587371329671656,0.7590226066657736,0.7594578831839198,0.7577198175161293,0.7583195483397901,0.0010076955620743424,50,10,0.1,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,2,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.8544951283797374,0.8537869942982973,0.8559372934848946,0.832262070368306,0.8532487574685039,0.8499460487999478,0.008887890390183492,0.4154692101639589,0.4162590723228975,0.41647796390172415,0.41597877370282216,0.4156486704191487,0.4159667381021103,3.7300323609972165E-4,75,2,0.1,1.0E-4,[D@567d299b,4815162342
0.8721179800395443,0.8727851778634746,0.8726250300146395,0.8723356013447956,0.8725269616364522,0.8724781501797813,2.3163114774076403E-4,0.7084065557587832,0.7107870577012108,0.7110683797726368,0.7117855435559669,0.7101873392158966,0.7104469752008988,0.001142303579129163,50,8,0.1,1.0E-4,[D@567d299b,4815162342
0.8748890074692941,0.875538330588161,0.875297672114513,0.8749063794376795,0.875095333530065,0.8751453446279426,2.461527326949885E-4,0.641297824142857,0.6429085885709604,0.6425951886094198,0.6431041990740437,0.6420295384880887,0.6423870677770739,6.548059870786665E-4,50,6,0.1,1.0E-4,[D@567d299b,4815162342
0.8694301058321452,0.8699948414834575,0.8699626309696942,0.8699321646535166,0.8697338308504671,0.8698107147578561,2.109528635511254E-4,0.8798192502605224,0.8811726483176713,0.8825524611257413,0.8811428649835525,0.8809255466843721,0.8811225542743719,8.700538931248126E-4,25,10,0.001,2.0E-4,[D@567d299b,4815162342
0.8798965644521758,0.8803811661762515,0.8798324109147466,0.8799456279861355,0.8799372785753128,0.8799986096209246,1.954243051437349E-4,0.5414685581602916,0.5425718324706071,0.5426753941921602,0.542707305252216,0.5418451607156393,0.5422536501581828,5.036157321410414E-4,50,4,0.1,1.0E-4,[D@567d299b,4815162342
0.8696674948707692,0.8702833673943392,0.8703495458915764,0.8701711751309021,0.870068925081273,0.8701081016737721,2.4027517739610326E-4,0.8576072762941137,0.8595471915342707,0.8607286749621371,0.8605049000276888,0.8595215912030849,0.8595819268042589,0.0011019076612613634,25,8,0.001,2.0E-4,[D@567d299b,4815162342
0.8513303659800872,0.8509554229831338,0.8292147180768736,0.829108427341222,0.8503806614333582,0.8421979191629351,0.01064848379521587,0.40148281879094144,0.4022571851306222,0.4025013064245072,0.4021516927591771,0.401831622993046,0.40204492521965884,3.538923165368923E-4,50,2,0.1,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.001,5.0E-4,[D@567d299b,4815162342
0.8672256186087636,0.8679170733348149,0.8677327178689177,0.8675458882939312,0.8677118912859789,0.8676266378784814,2.3246970221799866E-4,0.663584243665225,0.6649251221449863,0.6650859813271921,0.6653923331411495,0.6651697237427573,0.6648314808042621,6.415767026773675E-4,50,2,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.869441391534219,0.8700405401622588,0.8701302278578715,0.8699387705726211,0.8698418724946562,0.8698785605243253,2.390237800833822E-4,0.8589370176944318,0.8608604443498327,0.8620839491404361,0.861838978657047,0.860854115755469,0.8609149011194432,0.001108086261448632,50,8,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.869980719221023,0.8707118113546289,0.8708270443217733,0.8704328455336288,0.8703801441086167,0.8704665129079341,2.948704109084336E-4,0.827052622201705,0.8305511975033941,0.8274118945193801,0.8287928185525889,0.8289716224386026,0.8285560310431341,0.001247297900763319,50,6,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8694041731179674,0.8699118333284519,0.8700333761830766,0.8698751039726561,0.8697510358500251,0.8697951044904354,2.1520609719138465E-4,0.8428096617790516,0.8440331428025991,0.8438723168894439,0.8438712424797008,0.8424689291396186,0.8434110586180827,6.419973869426553E-4,75,4,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8691887677605279,0.8697586034088878,0.8697257773621846,0.8697064681421062,0.869486806055129,0.8695732845457671,2.1478673045364528E-4,0.880954659055749,0.8823273820014791,0.8837301237510476,0.8822583228970864,0.8820796686015671,0.8822700312613858,8.833728831208098E-4,50,10,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,6,0.001,5.0E-4,[D@567d299b,4815162342
0.8640675883680662,0.8646267367481391,0.8641961839046604,0.8642801687732757,0.864235587630772,0.8642812530849827,1.8672699196624535E-4,0.5390222266180448,0.5403516267451598,0.5409510506562872,0.5402951693873254,0.5400747977389294,0.5401389742291494,6.293377459394851E-4,25,2,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8683422210606079,0.8689343811632776,0.8687881943234945,0.8684158760331564,0.8686600528448735,0.8686281450850819,2.2236236085130398E-4,0.7027703058317237,0.7044923158816143,0.7060864955817896,0.7051781492430371,0.7043138054500008,0.7045682143976332,0.001093632294561679,25,10,0.1,1.0E-4,[D@567d299b,4815162342
0.8695468818923731,0.8702979725614017,0.8700845991616061,0.8697438568906176,0.8698968117740393,0.8699140244560077,2.609823046067263E-4,0.653108111163211,0.6553237736292683,0.6559296027828863,0.656468541917675,0.655023134445077,0.6551706327876236,0.0011454088259816293,25,8,0.1,1.0E-4,[D@567d299b,4815162342
0.8639222353648224,0.8646805721767287,0.8641106493252383,0.8644195466486703,0.8640215548890687,0.8642309116809056,2.7976850471667114E-4,0.7261534977105383,0.7290682328075937,0.7262929133961892,0.7258141252902692,0.7289858711513331,0.7272629280711846,0.001449030830696919,25,6,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.87169039309107,0.8726102909076718,0.872087691938588,0.8718366687901967,0.8718529184140638,0.872015592628318,3.234488314603815E-4,0.5887917186075623,0.5903283231660665,0.5892041839275121,0.5900571142292357,0.5898095541161269,0.5896381788093007,5.632090279083523E-4,25,6,0.1,1.0E-4,[D@567d299b,4815162342
0.864313058868346,0.8641440812114534,0.8643902042027756,0.86414611307505,0.8638641058888248,0.8641715126492899,1.8097395736848556E-4,0.6552594146056825,0.6582700011503221,0.6570735045322073,0.657821208629447,0.6583024283069903,0.6573453114449298,0.0011333531215747413,25,4,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8674499080665378,0.8681127120326969,0.8679679073403862,0.8677596261226749,0.8679160821899332,0.8678412471504459,2.2589579009569456E-4,0.6610872564969035,0.6624494657432576,0.6626016880132681,0.662873622800855,0.6626988365974803,0.6623421739303529,6.42389759757024E-4,25,2,0.001,2.0E-4,[D@567d299b,4815162342
0.8757148544612026,0.8760676865123234,0.8757668151076989,0.8755055212847505,0.8755865195823567,0.8757282793896664,1.9317320800414113E-4,0.498139156579595,0.4992282978295275,0.4991452334539989,0.4993133749895493,0.4989330464045448,0.4989518218514431,4.255220435205528E-4,25,4,0.1,1.0E-4,[D@567d299b,4815162342
0.8681009449861419,0.8686842696663628,0.868505615368292,0.8684168293670483,0.8687398061710626,0.8684894931117816,2.2676160466575233E-4,0.8012329992279742,0.8028879785179692,0.8058832086652197,0.8030144250825146,0.8029604766439911,0.8031958176275337,0.0015005185910467746,25,10,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8208346194878186,0.8453876026868283,0.822753228886636,0.8228062936909198,0.8203524572852704,0.8264268404074947,0.009531897518086465,0.37732974587256557,0.3780284778082365,0.3782943081145152,0.3780384234999856,0.3778750798917044,0.37791320703740144,3.2127407433495434E-4,25,2,0.1,1.0E-4,[D@567d299b,4815162342
0.8638035342535909,0.8643821471270563,0.8642144956435079,0.8639768882951853,0.8640373593729199,0.8640828849384521,1.9910997255122528E-4,0.769905260463951,0.770977955671416,0.772303460065071,0.7725846731048917,0.7717944449224041,0.7715131588455467,9.71969168825075E-4,25,8,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,6,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.5996806955072698,0.5897143392888178,0.867791914256742,0.0,0.5566031211642757,0.5227580140434209,0.2842076963183846,7.688143095103713E-5,7.986980878345681E-5,0.9482621137100014,0.0,6.553176566067243E-5,0.1896968793430793,0.37928261829923043,25,10,0.001,4.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,8,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.8678364838408725,0.8683939546637472,0.8686731386667375,0.8681019993688902,0.8683307000825304,0.8682672553245556,2.8202583192473454E-4,0.9182462448942735,0.9206357162639808,0.9198268429939424,0.9204793955783956,0.9202470747740341,0.9198870549009254,8.645066310240177E-4,25,6,0.001,4.0E-4,[D@567d299b,4815162342
0.8674960667628862,0.8680075656242868,0.8683271713920354,0.8677305164594503,0.867998403970762,0.8679119448418842,2.8103467312335555E-4,0.9220392104836228,0.9242960636390226,0.9236059789909193,0.9241624471512843,0.924020138019303,0.9236247676568304,8.25881325792283E-4,100,6,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.867690660089629,0.0,0.0,0.1735381320179258,0.3470762640358516,0.0,0.0,0.9405412279078105,0.0,0.0,0.18810824558156208,0.37621649116312417,100,8,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8681130836572197,0.8686890631128102,0.8684965035724308,0.8684322336809602,0.8686798342171126,0.8684821436481067,2.1014267299514363E-4,0.8005310403623959,0.8022122936028149,0.8052178498451595,0.8023428412490778,0.8022627286318779,0.8025133507382651,0.0015117136084847568,25,10,0.001,1.0E-4,[D@567d299b,4815162342
0.8638519414145719,0.8644183139845638,0.8642539711429023,0.8640136786011052,0.8640837233241354,0.8641243256934559,1.9561267070103443E-4,0.7690548149501896,0.7701446217513155,0.7714844533550753,0.7717855359402477,0.7709243816768716,0.77067876153474,9.85588754600281E-4,25,8,0.001,1.0E-4,[D@567d299b,4815162342
0.8639684992188892,0.8647279699761613,0.8641754049144778,0.8644507543827847,0.8640667259205226,0.8642778708825671,2.7686465812809476E-4,0.7251016058737588,0.7280105159972124,0.7252394213779376,0.7247712357831226,0.7279312557798621,0.7262108069623787,0.0014453497107926698,25,6,0.001,1.0E-4,[D@567d299b,4815162342
0.8677098617874471,0.8682999972142791,0.8684926134395868,0.8683206076175122,0.8682682263779664,0.8682182612873584,2.658537937541594E-4,0.9076925576020817,0.9092359107748962,0.9094737092452799,0.9097542000099454,0.9091726846633986,0.9090658124591204,7.164413745377459E-4,75,8,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8643762760891782,0.864211145934729,0.864463608466173,0.8642157602216046,0.8639451150129402,0.864242381144925,1.7715577828720375E-4,0.6538561429073781,0.6569262998985966,0.6556905784209541,0.6564607170358598,0.6568872917143855,0.6559642059954347,0.0011439438071023465,25,4,0.001,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,10,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.8684838584922865,0.8691531867975203,0.8693577714042051,0.8688296039043659,0.86904191748912,0.8689732676174996,2.9835798381035904E-4,0.883678055153409,0.886766143361513,0.8850526822275943,0.8861576460572631,0.8859553931100251,0.8855219839819609,0.0010733275333662871,75,6,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.1,5.0E-4,[D@567d299b,4815162342
0.8642166781316709,0.8647784002706943,0.8643249791743383,0.8644247898148271,0.8643668118242559,0.8644223318431573,1.9060127511983307E-4,0.5372686503417734,0.5386115017998314,0.5391762546572653,0.5385227295569976,0.5382909045112815,0.5383740081734298,6.246347489540888E-4,25,2,0.001,1.0E-4,[D@567d299b,4815162342
0.8673767102883667,0.8679908963546846,0.8681226269127483,0.8680321265307354,0.8677970424299892,0.867863880503305,2.657787060752548E-4,0.9232894283857761,0.9243827879859186,0.9246563049314466,0.9240354346185851,0.924272310603738,0.9241272533050928,4.640294134993137E-4,75,10,1.0E-4,1.0E-4,[D@567d299b,4815162342
0.8687993263028798,0.8694359946869278,0.8694646515956029,0.869122808010141,0.8692224668949708,0.8692090494981045,2.4179630620238678E-4,0.863908211785861,0.8647949326499065,0.8645228708613187,0.8647423365241355,0.8642517217571011,0.8644440147156646,3.2936877544436553E-4,25,2,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.5897616017989136,0.5928027416182513,0.8684925743327483,0.5564481072795916,0.5381713349448728,0.6291352719948755,0.12142497157398574,7.105545979875519E-5,7.328591892781576E-5,0.9240371491269984,6.433667469323828E-5,5.898729397318099E-5,0.18486096289487824,0.3695880931504844,25,4,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.8613982309411302,0.0,0.0,0.17227964618822605,0.3445592923764521,0.0,0.0,0.26289867122332305,0.0,0.0,0.05257973424466461,0.10515946848932921,25,6,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.8611847909666613,0.8617617726253527,0.8606594897998194,0.8612417999330292,0.8620213207031959,0.8613738348056117,4.7606581634878443E-4,0.5712576681965401,0.5722010726951334,0.5728124628481398,0.5720698653280605,0.5714636549255903,0.5719609447986929,5.543470526532155E-4,100,2,0.1,5.0E-4,[D@567d299b,4815162342
0.8776264647105562,0.8735284755237207,0.8773802351978087,0.87804976121221,0.8777456284531183,0.8768661130194827,0.0016826675728515875,0.793986247593996,0.7941982481337523,0.7953302511558321,0.7969607339457989,0.7938339288266737,0.7948618819312105,0.0011737446404119728,100,6,0.1,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.1,5.0E-4,[D@567d299b,4815162342
0.879339609505331,0.8793869657287937,0.4835325640666164,0.8793790706468794,0.8792564395752809,0.8001789299045802,0.1583231896859661,0.9007620102938614,0.9008542591439241,1.1041466487554002E-4,0.9025573147236478,0.9000019903497611,0.720857197835214,0.3603743604193545,100,6,0.1,5.0E-4,[D@567d299b,4815162342
0.8853667484011178,0.8862944847571387,0.8883410124344252,0.8885329865270442,0.8891892064464493,0.8875448877132349,0.0014575140719420355,0.49842563942728996,0.4990724404916718,0.49985288953006096,0.4988786412234066,0.4982366078004775,0.4988932436945814,5.662277460562875E-4,100,2,0.1,3.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,8,1.0E-4,4.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,6,1.0E-4,4.0E-4,[D@567d299b,4815162342
