cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,scores,seed
0.8006335929621985,0.7975208231874312,0.7995196855833748,0.8060982906679973,0.8012033835662732,0.8009951551934551,0.002844787212857976,0.6467905876513429,0.6487230584349699,0.6480718029910902,0.6462463855038653,0.6454447984853785,0.6470553266133294,0.0011943891277932806,25,10,0.003,0.15,[D@3a4afd8d,4815162342
0.7418007353408227,0.7524846759093184,0.7486953006332139,0.7413283392848414,0.759366398079546,0.7487350898495485,0.006782785856313675,0.9136163364372751,0.950186358409087,0.9414959516341219,0.9377698600469475,0.9453333178632766,0.9376803648781417,0.01271701018375953,100,2,0.002,0.05,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,0.004,0.1,[D@3a4afd8d,4815162342
0.8114960127007218,0.8122428833265982,0.817298907192735,0.8240057601726074,0.8154919420628292,0.8161071010910984,0.004480668538850172,0.5934173300305511,0.59247188358212,0.5918003081354115,0.5922838755035709,0.5917445797290293,0.5923435953961367,6.044685610481952E-4,25,6,0.003,0.15,[D@3a4afd8d,4815162342
0.8079224864493532,0.800153854245248,0.8030801607496115,0.8107538338349172,0.8084319186964162,0.8060684507951091,0.0038701052363233498,0.623387071075842,0.6238742357294431,0.6235321243945385,0.6215102994486542,0.6247242804622576,0.623405602222147,0.0010551827833888603,25,8,0.003,0.15,[D@3a4afd8d,4815162342
0.7338377847827642,0.7355129017546479,0.761214133661775,0.766136121512662,0.731139554867845,0.7455680993159388,0.014931390422665943,0.48371139175785866,0.48310786906556263,0.48375728224291636,0.48286751049788346,0.4840178175888269,0.48349237423060953,4.3186446053027376E-4,25,2,0.001,0.15,[D@3a4afd8d,4815162342
0.7869680971051357,0.7829463322779713,0.7860983219175324,0.7860497715960815,0.7883739975586265,0.7860873040910694,0.0017816844479061427,0.7230343376677437,0.7230687626710816,0.7238209595167518,0.7203503632352489,0.7233165831239546,0.722718201242956,0.0012168507772641534,100,8,0.001,0.1,[D@3a4afd8d,4815162342
0.7396927592898004,0.7802110377858619,0.7987757614343851,0.7830917786973425,0.7490446690461543,0.7701632012507089,0.022186599423359835,0.49029458799089837,0.4893288990418673,0.49054254372550443,0.48952078643554076,0.49137080912496783,0.4902115252637557,7.370971287278882E-4,25,2,0.002,0.15,[D@3a4afd8d,4815162342
0.775306903461392,0.7707473282336186,0.7710191005214638,0.770152299842573,0.7714722462075821,0.7717395756533258,0.0018341415746725642,0.7489495477810718,0.7493125147346422,0.7486542348359126,0.7470816766554385,0.7463262321491263,0.7480648412312383,0.0011555218557133024,100,10,0.001,0.1,[D@3a4afd8d,4815162342
0.8120418763968144,0.8047458368105511,0.8083146471161478,0.8108099376802619,0.8080152882384152,0.808785517248438,0.0025233367764771353,0.6499209078461042,0.6489720431150412,0.6498134983673627,0.6469775542443233,0.6506815623782968,0.6492731131902256,0.0012693003770200446,100,4,0.001,0.1,[D@3a4afd8d,4815162342
0.799024215027394,0.7966140264677148,0.8017244626686953,0.8007499097232093,0.7966472042280264,0.798951963623008,0.0020833841419122985,0.6916308737163115,0.6915992138186897,0.689942433273978,0.6907215650075714,0.6884432243170309,0.6904674620267162,0.0011892981711510136,100,6,0.001,0.1,[D@3a4afd8d,4815162342
0.8251574042835402,0.8149101806831055,0.8221548305240568,0.8212471912111592,0.8162648658420572,0.8199468945087837,0.00381158723733187,0.5835462375180424,0.5844397495601308,0.5847894281403305,0.5836802934228693,0.5846540305523182,0.5842219478387383,5.111048615767075E-4,100,2,0.001,0.1,[D@3a4afd8d,4815162342
0.8074202907376815,0.8116674782839614,0.8090146869524532,0.8313965862205505,0.8074733204245381,0.8133944725238369,0.009132272647072334,0.4497923379709531,0.4494920937721618,0.44814489653757583,0.44868504164807793,0.448273522239964,0.4488775784337465,6.562303211703883E-4,100,8,0.004,0.2,[D@3a4afd8d,4815162342
0.7576696024284724,0.7544579501106244,0.7582254837046842,0.750386385985826,0.7472180585500591,0.7535914961559331,0.0042367197676079155,0.5513517982724115,0.5478350878738495,0.5451884659231668,0.5457174718246759,0.5472902026329458,0.54747660530541,0.0021684330137353484,100,2,0.005,0.15,[D@3a4afd8d,4815162342
0.7486536722643818,0.7612410690852881,0.8076092588504584,0.7616247745033075,0.7558075065837287,0.7669872562574329,0.020847201620579046,0.4947920960126041,0.4946808116982466,0.4947508283212002,0.4950839272983159,0.4954411143159729,0.49494975552926795,2.814941784230453E-4,25,2,0.004,0.15,[D@3a4afd8d,4815162342
0.7962055322599326,0.8003582689276996,0.8002867423207166,0.8198706780598108,0.7978575503181196,0.8029157543772559,0.00862014364691287,0.4610904980587894,0.459544660450436,0.4595308969871109,0.45868611361764583,0.4577180486401305,0.4593140435508226,0.0011133279788119342,100,10,0.004,0.2,[D@3a4afd8d,4815162342
0.0,0.7587654624782396,0.7650001689620665,0.764151964061335,0.7632190778373713,0.6102273346678025,0.3051212449622869,0.0,0.7889030792940736,0.7801652488341847,0.7900442210430761,0.7739344275216686,0.6266093953386006,0.3133603617824045,100,4,0.005,0.15,[D@3a4afd8d,4815162342
0.8265912943204028,0.7896741131820967,0.7663510722032988,0.8302847405525653,0.7888338506598391,0.8003470141836406,0.024442657471243898,0.42506010427589674,0.4246451663174656,0.42234163785754536,0.42388260830874497,0.42488474567657464,0.42416285248724545,9.954071234300583E-4,100,4,0.004,0.2,[D@3a4afd8d,4815162342
0.8310146623003112,0.8333555449918529,0.8266449860198457,0.8494794021465776,0.8305122289024114,0.8342013648721999,0.007937222348817491,0.4380845549062434,0.4377206911417372,0.4362401277419563,0.4367470761900825,0.4365043653857556,0.437059363073155,7.162492816286472E-4,100,6,0.004,0.2,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.005,0.15,[D@3a4afd8d,4815162342
0.6254280088665051,0.6315759399869386,0.6740227631369062,0.63255954912071,0.5635595371526644,0.6254291596527448,0.035433921181953244,0.4120840001754594,0.4116612242766984,0.40938424399786355,0.411337955428947,0.41178897380460083,0.4112512795367139,9.637352220788343E-4,100,2,0.004,0.2,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,6,0.005,0.15,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.005,0.15,[D@3a4afd8d,4815162342
0.7527085690115585,0.7603591143991638,0.8095772830777248,0.7615590870852675,0.7532872990338307,0.7674982705215091,0.021342782054417128,0.4990549488817319,0.49890990447319067,0.49800638967661365,0.49909160517122136,0.4990304141636211,0.4988186524732757,4.1067747924443057E-4,75,2,0.002,0.15,[D@3a4afd8d,4815162342
0.814699632358726,0.8156485979659243,0.8131859894962136,0.8284590242521069,0.823876266661727,0.8191739021469395,0.005943528954365894,0.5235694573971038,0.5241545319238716,0.5227024855267768,0.5217155096265184,0.5250942611203919,0.5234472491189324,0.0011645966546538768,100,8,0.001,0.2,[D@3a4afd8d,4815162342
0.8261982837464421,0.8183246392300305,0.8258722284528512,0.8329219383448346,0.8259568109027724,0.8258547801353862,0.0046211785653439,0.5416256223501339,0.5399661397565073,0.5388262765369328,0.5392582058374131,0.5413936115579536,0.5402139712077881,0.0011211525029537156,75,4,0.002,0.15,[D@3a4afd8d,4815162342
0.806477660807894,0.8102418522309702,0.8118740888095788,0.8251091538868326,0.8127131631134956,0.8132831837697541,0.006288543260224794,0.5407010517766833,0.5417186338744285,0.5414204327981121,0.5400100453291177,0.5407224312081881,0.5409145189973058,6.005144625919613E-4,100,10,0.001,0.2,[D@3a4afd8d,4815162342
0.8078514965332402,0.801225909169533,0.8047387081475174,0.8121220465097458,0.8070988680675406,0.8066074056855154,0.0035959170171364794,0.6081532289111772,0.6082491119076013,0.6078998078485353,0.6059726331805135,0.6094089269980658,0.6079367417691787,0.001110932742945731,50,8,0.002,0.15,[D@3a4afd8d,4815162342
0.8099413092475221,0.7908431816922137,0.802820843591483,0.825517949462183,0.8037187857805124,0.8065684139547828,0.011312903364505762,0.47531963041936026,0.475140654115268,0.474576513841736,0.47431686352961466,0.47677213034661226,0.4752251584505182,8.549768973158508E-4,100,4,0.001,0.2,[D@3a4afd8d,4815162342
0.7998199529342566,0.7978531179172842,0.8000698752420946,0.8062428448350237,0.8006442606580028,0.8009260103173323,0.0028194719386094055,0.628457898972871,0.6299832241940901,0.6294019435252333,0.6280923577356496,0.6274050853929247,0.6286681019641537,9.207548522641233E-4,50,10,0.002,0.15,[D@3a4afd8d,4815162342
0.8248987397177577,0.8283525987177128,0.8377773264277255,0.8423010137439424,0.8375619402319076,0.8341783237678092,0.006487365034771309,0.5025137059235302,0.5015455199769352,0.501285329571451,0.5017710104304757,0.5007148432505643,0.5015660818305913,5.905656430124272E-4,100,6,0.001,0.2,[D@3a4afd8d,4815162342
0.8302507984512084,0.8176133672188269,0.825058521191612,0.8296631097879826,0.8273260606632877,0.8259823714625835,0.004570919723656546,0.5475105677272488,0.5469791601081291,0.5464171139116198,0.5463443949335283,0.5488929509511952,0.5472288375263442,9.329649657651344E-4,50,4,0.002,0.15,[D@3a4afd8d,4815162342
0.8012875139442575,0.7974737260867876,0.8000769890841826,0.8068715728834253,0.8016317412696553,0.8014683086536616,0.0030707367621322333,0.6488409526173522,0.6508892852660264,0.6506013750678745,0.6483167123542148,0.6477112399952947,0.6492719130601525,0.0012583479478717205,75,10,0.001,0.15,[D@3a4afd8d,4815162342
0.8100607853384982,0.8122840383622644,0.8198227863174744,0.8254718440766863,0.8155404629921774,0.8166359834174202,0.0055063775180428445,0.5827697046854935,0.5818657355784271,0.5811907223428101,0.5817666885813727,0.5806780263584227,0.5816541755093052,7.02777091183719E-4,50,6,0.002,0.15,[D@3a4afd8d,4815162342
0.6486722235980303,0.7073753878351743,0.7062225198334163,0.7124923478413276,0.6627815803064305,0.6875088118828758,0.026415061405779743,0.440595645739438,0.4413317298434794,0.44048020010146866,0.4401605818108681,0.4414647843549764,0.4408065883700461,5.054396287336216E-4,100,2,0.001,0.2,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,10,0.003,0.05,[D@3a4afd8d,4815162342
0.8147516321679836,0.8133496167955891,0.8199787055060528,0.8266286786992193,0.8159845652621388,0.8181386396861969,0.004785670307566616,0.5944375299383813,0.5936964647960397,0.5928091332503331,0.5937371588692156,0.5928994469832286,0.5935159467674397,6.017465289441001E-4,75,6,0.001,0.15,[D@3a4afd8d,4815162342
0.7493674817285545,0.7606506810545957,0.8063737711996323,0.761929251885047,0.7560339731301309,0.766871031799592,0.020235594767225057,0.49459352009218494,0.4945904620166075,0.4945395453246156,0.4949627565776147,0.49526464952923743,0.494790186708052,2.815258928866923E-4,50,2,0.002,0.15,[D@3a4afd8d,4815162342
0.8088844908583838,0.8008092474692986,0.8038040374977565,0.8106573610462411,0.8096594334022182,0.8067629140547796,0.0038015451101822994,0.6248622720290851,0.6258827912720237,0.6252892328871696,0.6230751186447957,0.6266945759681496,0.6251607981602448,0.0012107370307962752,75,8,0.001,0.15,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.7217357899001542,0.0,0.14434715798003084,0.2886943159600617,0.0,0.0,0.0,0.97696638495278,0.0,0.195393276990556,0.390786553981112,75,6,0.003,0.05,[D@3a4afd8d,4815162342
0.7494406381065155,0.7861732779322024,0.8042173117628054,0.7877110774970151,0.754895962101044,0.7764876534799166,0.020911492980624592,0.49319135796164615,0.4924043323799091,0.4928041966428077,0.4926585861528174,0.4932076681886456,0.4928532282651652,3.104050639693762E-4,75,2,0.001,0.15,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.003,0.1,[D@3a4afd8d,4815162342
0.8197009265968139,0.8217422346554444,0.8111823552993784,0.836478205861505,0.821615460576447,0.8221438365979177,0.008149067297020673,0.4749165601774779,0.47518994662210595,0.47384778094512736,0.47312355527850425,0.47576499554531215,0.4745685677137056,9.535454433359629E-4,100,8,0.002,0.2,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,8,0.003,0.05,[D@3a4afd8d,4815162342
0.8099453550619846,0.8161052371649085,0.8111276882460182,0.8348472561922891,0.8106271603391915,0.8165305394008783,0.00941369570076934,0.4852937580679864,0.48530808011886467,0.48434301595284274,0.48346333089154064,0.48398573003458256,0.4844787830131634,7.272681727082504E-4,100,10,0.002,0.2,[D@3a4afd8d,4815162342
0.8268404305867748,0.8155084982342727,0.8128041591072341,0.8293305405229335,0.8251003333233274,0.8219167923549084,0.006533714512863062,0.5526112416969381,0.5527287508060316,0.5528387797483024,0.5517498250570043,0.5549343410268585,0.552972587667027,0.0010537131041486103,75,4,0.001,0.15,[D@3a4afd8d,4815162342
0.0,0.7535740170672974,0.7488473638765012,0.7388297911378618,0.0,0.4482502344163321,0.3660257560842028,0.0,0.9277770677211321,0.9630355717386253,0.9616331885151301,0.0,0.5704891655949775,0.46597355048772254,75,2,0.003,0.05,[D@3a4afd8d,4815162342
0.8088729110241609,0.8004519882005163,0.8019331910986747,0.8083539727076159,0.8081861470028391,0.8055596420067614,0.003603438295157318,0.6441207987256835,0.6462187424179928,0.6449478559507098,0.6431988927772185,0.6469007262841134,0.6450774032311436,0.001348171969606918,50,8,0.001,0.15,[D@3a4afd8d,4815162342
0.8215976170134229,0.8088656780717796,0.7906120418985376,0.8398072982854098,0.7874315732331865,0.8096628417004673,0.01953931864308804,0.44752493391834997,0.44700038569369,0.44539866143456813,0.44613544812225087,0.44830903248036463,0.44687369232984475,0.0010218697387438498,100,4,0.002,0.2,[D@3a4afd8d,4815162342
0.0,0.7229701891562164,0.0,0.0,0.0,0.14459403783124328,0.28918807566248655,0.0,0.8873426328931515,0.0,0.0,0.0,0.1774685265786303,0.35493705315726065,100,6,0.003,0.1,[D@3a4afd8d,4815162342
0.8025359499737051,0.796954513815804,0.7987622559118424,0.8051129497807731,0.8005570938515449,0.8007845526667339,0.002850018715053416,0.6738006903629005,0.675572575734026,0.6755771853277562,0.6728640888528697,0.6733979356280199,0.6742424951811145,0.0011277400770249787,50,10,0.001,0.15,[D@3a4afd8d,4815162342
0.0,0.7511761733434991,0.7120662866497708,0.9322704081632653,0.0,0.47910257363130704,0.39817980200365954,0.0,0.003631740154313328,0.975981992747908,0.0010776381119817,0.0,0.1961382742028406,0.38992411773889624,75,4,0.003,0.05,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.003,0.1,[D@3a4afd8d,4815162342
0.8339819447706072,0.8386127510762307,0.838609166368965,0.8496703839666723,0.8462462648910585,0.8414241022147066,0.005700310203352422,0.4628141992008949,0.4625393516933629,0.46103988896948966,0.46071105292792625,0.4617212524799185,0.46176514905431854,8.171834163638443E-4,100,6,0.002,0.2,[D@3a4afd8d,4815162342
0.8131596579936148,0.8111404217847812,0.8046260757848256,0.8258022031337425,0.8118700227678094,0.8133196762929547,0.006903164745772996,0.5575700019326815,0.5582371116895333,0.5588727401561926,0.5572548077754738,0.5601053342624834,0.5584079991632729,0.0010156990591278642,50,4,0.001,0.15,[D@3a4afd8d,4815162342
0.7505726050632269,0.7619059474990226,0.768914656551111,0.760917722451345,0.7636904931563868,0.7612002849442184,0.005987287317068487,0.8370007712209461,0.8487417777545984,0.8035058221797792,0.7836768471293207,0.8545764475429797,0.8255003331655247,0.027389077191709247,100,2,0.003,0.1,[D@3a4afd8d,4815162342
0.8063795685797758,0.8007069988953248,0.8029730511715897,0.8096467728712052,0.8071946311761685,0.8053802045388128,0.003166313824097394,0.6071568381531453,0.6069137540874762,0.6065717664896723,0.6042832332961736,0.6080596883253672,0.606597056070367,0.0012575660714948525,25,8,0.004,0.15,[D@3a4afd8d,4815162342
0.7940287870675002,0.7935158820585942,0.7942416380958104,0.8001672035143537,0.7938098774497203,0.7951526776371958,0.002518761796634132,0.6080018854910598,0.6075886242210435,0.6073343560669671,0.6057409980747543,0.6064137152175768,0.6070159158142803,8.233585025327943E-4,75,10,0.002,0.15,[D@3a4afd8d,4815162342
0.6619299193610271,0.6885294478269142,0.6720298253569327,0.6670911004107468,0.695010981467119,0.676918254884548,0.012706584645769906,0.9458069996700096,0.9401047589704254,0.9409649395689927,0.9410561629102754,0.938124109579221,0.9412113941397848,0.0025282560841604087,50,8,0.003,0.05,[D@3a4afd8d,4815162342
0.8141956564233491,0.8136278171722765,0.8136174778668195,0.8216469837183943,0.8148406349860483,0.8155857140333774,0.0030637789367552746,0.6069007767006114,0.6056167861241545,0.6055665463806463,0.607508090350485,0.6075334621912354,0.6066251323494265,8.738448494798761E-4,50,6,0.001,0.15,[D@3a4afd8d,4815162342
0.7992156854472069,0.7965810612788489,0.7993908707163235,0.803498397288359,0.7993420870769844,0.7996056203615445,0.002216722187657682,0.6274927561146189,0.6284510614889294,0.6281383655453469,0.6269870742401463,0.6259501746814566,0.6274038864140996,8.866727970601447E-4,25,10,0.004,0.15,[D@3a4afd8d,4815162342
0.6581694392534316,0.6490106228876343,0.6564302019141613,0.6448608108841867,0.6558520007317699,0.6528646151342367,0.0050733259197316355,0.9553551914064701,0.9576415495784686,0.9588466655764594,0.956549170793891,0.9555435448753034,0.9567872244461185,0.0013134151090916514,50,10,0.003,0.05,[D@3a4afd8d,4815162342
0.0,0.7373897535834354,0.742619722714439,0.9952380952380953,0.7439101252738596,0.6438315393619659,0.3366106316106009,0.0,0.9176223763699581,0.9200344897889354,3.419576401605034E-4,0.9177963961666982,0.5511590439931504,0.44988068882547616,100,4,0.003,0.1,[D@3a4afd8d,4815162342
0.6233058588235946,0.6717296068738249,0.7109940079378153,0.6729477763640069,0.6152805178572028,0.6588515535712889,0.035342085024923524,0.4267827456106355,0.4271603368400408,0.4258369333929573,0.42702251667074553,0.4272629603673007,0.426813098576336,5.139310749087645E-4,100,2,0.002,0.2,[D@3a4afd8d,4815162342
0.8057717372636896,0.8079233481319505,0.8151568202913853,0.8217767076754484,0.8123902944127532,0.8126037815550454,0.005644279287679147,0.5688219795719504,0.5681157086866756,0.566814256358546,0.5665988656619004,0.566531640969845,0.5673764902497835,9.24171037404723E-4,75,6,0.002,0.15,[D@3a4afd8d,4815162342
0.7084162146472055,0.7079166336937575,0.7145061837048112,0.7158323722260764,0.714967199133164,0.7123277206810028,0.0034279060068615817,0.8999720270968334,0.8836398293559697,0.8876570116944177,0.8795492359676002,0.8908424445517832,0.8883321097333209,0.006948403862997259,50,4,0.003,0.05,[D@3a4afd8d,4815162342
0.8295170410919318,0.8154037540741571,0.8230352030908654,0.8301926153806423,0.8238597778471781,0.8244016782969549,0.00534463169427036,0.5473887629441252,0.5464842534058892,0.5459713303329513,0.5457456665439673,0.5484035158823617,0.546798705821859,9.81417849864663E-4,25,4,0.004,0.15,[D@3a4afd8d,4815162342
0.7412697074922794,0.7809425457504484,0.7993448701170153,0.7830773531571574,0.7491808991963589,0.770763075142652,0.021944617211365793,0.490275511074858,0.4892023415607391,0.490320555675709,0.48935696660077793,0.49126843112988894,0.4900847612083946,7.485196658561E-4,50,2,0.001,0.15,[D@3a4afd8d,4815162342
0.8107969282485997,0.8107685557385391,0.81785610376705,0.8234303581898889,0.8148620130984744,0.8155427918085104,0.004761199980494728,0.5819342594897333,0.5806933834738325,0.5799511282548341,0.5806309929873159,0.5792856322578639,0.5804990792927159,8.817711247075695E-4,25,6,0.004,0.15,[D@3a4afd8d,4815162342
0.8020288360006902,0.8002576877816198,0.8012442894449823,0.8090207320005082,0.8039101117656657,0.803292331398693,0.0031047120441119887,0.5891660882908818,0.5885644491476006,0.5882293012721317,0.5867729368425028,0.5890968273121322,0.5883659205730499,8.68351153852017E-4,75,8,0.002,0.15,[D@3a4afd8d,4815162342
0.6877281958864049,0.7459797110410317,0.728345301934056,0.7130624682644124,0.6881446323474029,0.7126520618946616,0.02271119377645002,0.9235102407063465,0.9174333807192226,0.9180726207921975,0.9140942549315906,0.9220463155569351,0.9190313625412584,0.003376330981963389,50,6,0.003,0.05,[D@3a4afd8d,4815162342
