cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.8013940819288524,0.8079563554508575,0.7995433139397738,0.8056371965552603,0.803101442410512,0.8035264780570512,0.0029890570833087373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.05,0.001,4815162342
0.8018706124174274,0.7971220931710788,0.7958675197268407,0.8000289176289519,0.7969721324012579,0.7983722550691114,0.0022262067453335792,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.03,0.001,4815162342
0.785940681408246,0.7909068788939627,0.791320436216889,0.7914641715649922,0.784738095457808,0.7888740527083795,0.0029167344694326146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.03,0.001,4815162342
0.8095570173388116,0.8144795441998955,0.8063960496674685,0.810386001027852,0.8067582084771738,0.8095153641422403,0.0029235203906976042,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.03,0.001,4815162342
0.7989582763376186,0.7931301267710132,0.7900141663402567,0.7970267492724002,0.7938561804624387,0.7945970998367455,0.003118567228070987,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.03,0.001,4815162342
0.7771284073187633,0.784943953848471,0.7861611610358205,0.7841543617167195,0.7791013547556892,0.7822978477350927,0.0035302802430450062,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.03,0.001,4815162342
0.7723993229395333,0.7861059549204645,0.780566957885449,0.7809534892739115,0.7767893589792683,0.7793630167997254,0.004573030463148735,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.03,0.001,4815162342
0.8061258268554922,0.8106722756339808,0.8040115635939306,0.807809187493127,0.8044105408341563,0.8066058788821374,0.002439834628187239,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.03,0.001,4815162342
0.771889663182851,0.774556267446391,0.7696903023977727,0.7736218611226237,0.7728554502984072,0.7725227088896092,0.001665982369785006,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.03,0.001,4815162342
0.763702731718892,0.7787422791121804,0.7743978783893982,0.7728236345563375,0.7694513405533235,0.7718235728660263,0.005041254120059481,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.03,0.001,4815162342
0.7633234096734337,0.7685501841419716,0.7625438397399605,0.7663694042709754,0.765222903699712,0.7652019483052107,0.0021526042049045332,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.03,0.001,4815162342
0.7708627171551441,0.7801876211481067,0.7821515481425217,0.7784878619419793,0.7755056289353353,0.7774390754646174,0.003945847419388931,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,0.03,0.001,4815162342
0.7577624376975381,0.7730266667016128,0.7702367737350846,0.7670908355213487,0.7634608499255876,0.7663155127162343,0.005335188715861772,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.03,0.001,4815162342
0.8037432506375809,0.8079039978887904,0.8026474273402067,0.805523217435872,0.8026297140143492,0.8044895214633598,0.0020068029935580876,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.03,0.001,4815162342
0.7960702982677907,0.7900412621569398,0.7865673968737991,0.7942437644155586,0.7913378269381092,0.7916521097304394,0.0033101351142082033,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.03,0.001,4815162342
0.7770110025667906,0.7766559542488932,0.777426788121826,0.7784595789434179,0.7787319948972447,0.7776570637556345,8.089684490226335E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.02,0.001,4815162342
0.812405906442438,0.808573741217534,0.811293470297691,0.812008901535209,0.8126440950854372,0.8113852229156618,0.0014784029832193796,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.01,0.001,4815162342
0.8036492201413687,0.8047611422685245,0.808747443895974,0.8096600764464725,0.8060180299907721,0.8065671825486225,0.002297711332669496,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.01,0.001,4815162342
0.7878961424914045,0.7937879866654183,0.7934077461767588,0.794083178863634,0.7895060261126406,0.7917362160619713,0.0025389731059489488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.02,0.001,4815162342
0.778887436886278,0.789109681590026,0.7854717364390551,0.7864370355694936,0.7790252236905143,0.7837862228350734,0.00412000470884345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.02,0.001,4815162342
0.81781899695194,0.8192451715446969,0.8157157683745478,0.8161042556787471,0.8147316350572349,0.8167231655214333,0.0016078216878883942,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.01,0.001,4815162342
0.8161809582561224,0.818428970712494,0.8139837431314327,0.8146272562370344,0.8126218416096715,0.815168553989351,0.0019918736696107986,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.01,0.001,4815162342
0.809448524402848,0.8055090121553986,0.8088159967684606,0.8095959031873154,0.8099364255203432,0.8086611724068732,0.0016174053378670307,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.01,0.001,4815162342
0.799833525840169,0.8066626765885446,0.802550093236138,0.8041919769061093,0.8028261808758795,0.8032128906893681,0.0022301831448483813,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.01,0.001,4815162342
0.7991018960795826,0.797507321388647,0.800983561666775,0.7991707632659188,0.7992050747530279,0.7991937234307902,0.001100596296818697,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.01,0.001,4815162342
0.754761302819383,0.761004555838582,0.7544150499752165,0.7564310139961268,0.7568832049006812,0.7566990255059978,0.002350091789657626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.04,0.001,4815162342
0.7685360187932123,0.7775711643451666,0.7804854404979025,0.7757358801925891,0.7679274514738285,0.7740511910605397,0.004990897051282204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.04,0.001,4815162342
0.7556590872298284,0.7702356331764202,0.7655816285675758,0.7645346606244475,0.7607816025412855,0.7633585224279115,0.004889621103610934,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.04,0.001,4815162342
0.79669346706414,0.7936866740682388,0.7898748733673833,0.7955229273316776,0.791146402000812,0.7933848687664504,0.0025667101404850453,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.04,0.001,4815162342
0.7776785279683275,0.7843543844445539,0.7854508559849155,0.783859310271538,0.7747818817559625,0.7812249920850595,0.004211454214201147,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.04,0.001,4815162342
0.8051936890700655,0.8108904189790557,0.8033233384050882,0.80815302353901,0.8045976953877138,0.8064316330761866,0.00273500586555109,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.04,0.001,4815162342
0.8017593774455887,0.8070134777516584,0.8012604437002532,0.805212215043446,0.8017745895136865,0.8034040206909265,0.002291399867787902,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.04,0.001,4815162342
0.7935757631339697,0.78936440622431,0.7856872154312973,0.7909382000732755,0.7879625222994479,0.7895056214324601,0.0026683199242789647,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.04,0.001,4815162342
0.7626291062328321,0.7772435171095855,0.7714731592433205,0.7720983326797654,0.7682443104173147,0.7703376851365636,0.0048142310473917715,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.04,0.001,4815162342
0.7630395505674018,0.7675640559875742,0.760102910084096,0.7638201319728101,0.7635614332019052,0.7636176163627575,0.002379322387623163,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.04,0.001,4815162342
0.7932291220773596,0.7914244539661514,0.7962550505395508,0.7936069936477047,0.7944499066862004,0.7937931053833933,0.00157834002593513,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.01,0.001,4815162342
0.80600435864367,0.8016971579104557,0.8041620066559967,0.8050290028081197,0.8036436567276682,0.8041072365491821,0.001447419105709936,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.02,0.001,4815162342
0.7927456745633398,0.7982641970778251,0.7991706661459677,0.799988412194225,0.7954682708220541,0.7971274441606824,0.0026685150303698666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.02,0.001,4815162342
0.7985814540039543,0.8013955034109114,0.8050287040275159,0.8064093710131992,0.8016914948621172,0.8026213054635397,0.002786845768843753,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.01,0.001,4815162342
0.7948965188643845,0.801941203836931,0.7983545628558356,0.8001309796228496,0.7975226292466614,0.7985691788853324,0.002384933191253011,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.01,0.001,4815162342
0.8134028592108294,0.8177505185496685,0.8105139021679765,0.8129903236093243,0.809993808546616,0.812930282416883,0.0027540291372766634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.02,0.001,4815162342
0.8117004285113898,0.8152648951996699,0.8078907993267551,0.8112471187012231,0.8078807897421463,0.810796806296237,0.0027543115970852313,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.02,0.001,4815162342
0.802979394228395,0.7986212795797938,0.7997005024933651,0.8022515010160185,0.7999960912869756,0.8007097537209097,0.0016381623303697655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.02,0.001,4815162342
0.7858853525223796,0.7949452272513307,0.7913667951495206,0.7921315691445974,0.7878667297242741,0.7904391347584203,0.0032057435274948287,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.02,0.001,4815162342
0.7840261145419205,0.7834301679386391,0.7851815000081446,0.7853489911500627,0.785726872674526,0.7847427292626585,8.677517370337696E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.02,0.001,4815162342
0.7761910759916141,0.7890853486213131,0.7819832942299275,0.7843490501016644,0.7800874547896971,0.7823392447468432,0.0043022429702139755,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.04,0.001,4815162342
0.7760784579852635,0.7765429966246786,0.7723913376706936,0.7754999660050386,0.77691181274355,0.7754849142058449,0.0016173011095979952,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.04,0.001,4815162342
0.8019653916452718,0.7989614235223546,0.7984150682552232,0.801535865262836,0.7973847247194733,0.7996524946810318,0.0017915446530738885,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.04,0.001,4815162342
0.7908751404652036,0.793480372990043,0.7938141858841544,0.7941227934710906,0.7859082139506736,0.791640141352233,0.003089229733922239,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.04,0.001,4815162342
0.8165906593773556,0.8191532654919005,0.8143964311795842,0.8150147085725088,0.8131066253991995,0.8156523380041097,0.0020785315097438996,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.02,0.001,4815162342
0.7957157222874839,0.8042939014704071,0.8000154071326488,0.800340270908547,0.7996689090581443,0.8000068421714464,0.002720956969953592,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.02,0.001,4815162342
0.7953145978007726,0.7937174225256824,0.7962426703611521,0.7959996740034084,0.7946193106405379,0.7951787350663106,9.244184942131549E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.02,0.001,4815162342
0.8108660012792154,0.8067711235913628,0.8087483657487285,0.8101149214346509,0.8103034600288369,0.8093607744165588,0.001469995753016188,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.02,0.001,4815162342
0.8010565018064857,0.8038016047853779,0.8068415851105198,0.8076636464624358,0.8031438233468436,0.8045014323023325,0.002436239738233939,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.02,0.001,4815162342
0.8097800264465578,0.8164889498998369,0.8084216858053888,0.8109729602579506,0.8084165158839456,0.810816027658736,0.002992340314000275,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.04,0.001,4815162342
0.8055537288480776,0.8105631651968054,0.8049736542507738,0.8074431315788,0.8085813323570029,0.8074230024462918,0.0020345144792605547,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,0.001,4815162342
0.8039977158332228,0.8032096360213284,0.805229293149455,0.8038193409696669,0.8042201887472668,0.8040952349441881,6.590317716450092E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,0.001,4815162342
0.8138568896249879,0.81222538407797,0.8138346311812742,0.812558614762196,0.8142332019917884,0.8133417443276432,7.953063583487562E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,0.001,4815162342
0.808112871179462,0.808684272764141,0.8116389555851984,0.8119214259723873,0.8112937286120409,0.810330250822646,0.00159992826179335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,0.001,4815162342
0.7447220976455851,0.7490916068257686,0.7454020855738955,0.7439647618473804,0.7436340799539091,0.7453629263693077,0.001962601681506378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.05,0.001,4815162342
0.745795204047672,0.7591024814082776,0.7559549255861787,0.7543027719147251,0.7468840719512254,0.7524078909816158,0.005200572552791365,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.05,0.001,4815162342
0.7609484084064927,0.7673358439367447,0.7679934229427244,0.7651987506277976,0.754223781721525,0.7631400415270568,0.005093158093824668,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,0.05,0.001,4815162342
0.818641904755757,0.8193590375994348,0.8162398830226607,0.8164054864445794,0.8161165246079993,0.8173525672860862,0.0013675630970103488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,0.001,4815162342
0.7840595380928971,0.782975138799067,0.7784918686256265,0.7833304203563023,0.7802636902687297,0.7818241312285246,0.0021037927301362155,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.05,0.001,4815162342
0.7951445769716899,0.8013860015265155,0.7921381592679874,0.7986912176869552,0.7974127151817388,0.7969545341269773,0.003141251809896685,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.05,0.001,4815162342
0.8088494441884931,0.8093233778631082,0.8123624563120916,0.8125434806188587,0.8119092386535105,0.8109975995272125,0.0015812183801842184,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,0.01,4815162342
0.8142384606638114,0.812698691522942,0.8143484599510042,0.8129943242757437,0.8147453437340312,0.8138050560295065,8.060517060538153E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,0.01,4815162342
0.8008578723015949,0.7981999210855251,0.7945178219637629,0.7991760119070417,0.7957600615181697,0.7977023377552188,0.002293045169932786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.04,0.01,4815162342
0.8050824304630234,0.804365303650415,0.8062626518655978,0.8049100578549536,0.8054072334086517,0.8052055354485284,6.27156839503041E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,0.01,4815162342
0.8075060534448346,0.8126130182997381,0.8057625365924798,0.8099437180193633,0.8072749244861327,0.8086200501685097,0.002404646615007422,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.04,0.01,4815162342
0.8065854831074962,0.8113114851161448,0.80595415025487,0.8081477583796329,0.8095603544455361,0.8083118462607359,0.001955637541880205,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,0.01,4815162342
0.8188412320530379,0.8195647141251111,0.8165030566176626,0.8166006390228118,0.8164148046213815,0.817584889288001,0.0013421111851924421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,0.01,4815162342
0.7717718403267411,0.7820702127428482,0.7789369271631458,0.7779738829185397,0.7730770337932468,0.7767659793889042,0.0038172419684485833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.04,0.01,4815162342
0.7753870956468618,0.7861673622446325,0.7834520881981967,0.7830533102494507,0.7787331130717338,0.7813585938821751,0.003819187762884738,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.03,0.01,4815162342
0.8027044642459269,0.8051118170452845,0.8083878298060774,0.8089756917768107,0.8046070887470453,0.8059573783242289,0.0023722148436923648,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.02,0.01,4815162342
0.7846553833535136,0.7900676846628953,0.7924763346751712,0.7901095686709853,0.7868061179594412,0.7888230178644013,0.002756381496818588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.03,0.01,4815162342
0.7792822702514791,0.7858930395190947,0.7893213044533122,0.7844809378306803,0.7788752980897568,0.7835705700288645,0.003993211090114241,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.04,0.01,4815162342
0.8117791578139633,0.807797025011819,0.8099224066633178,0.8109449143625612,0.8115432505881067,0.8103973508879537,0.0014497978439019321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.02,0.01,4815162342
0.7978556124893196,0.7963657290681662,0.7988900426820077,0.7983960924123839,0.7971476015395346,0.7977310156382823,8.950502341189212E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.02,0.01,4815162342
0.8175892243196641,0.8204092540408452,0.8185810286909428,0.8201290732574297,0.8181602577781463,0.8189737676174056,0.0011071002357512765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.01,0.1,4815162342
0.7681991303009686,0.7771699229668458,0.7752541024173273,0.772938573150452,0.7670003035361579,0.7721124064743503,0.003938999992549261,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.05,0.01,4815162342
0.8188070757958893,0.8169789412863069,0.8191301979364609,0.8186116371651821,0.8191449027652218,0.8185345509898122,8.034249402150763E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.01,0.1,4815162342
0.7760324551580001,0.7801853971052631,0.7757114416111791,0.7782008010597772,0.7774066640014554,0.777507351787135,0.0016163879532214034,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.03,0.01,4815162342
0.7980786454122408,0.8058351410085551,0.8020305167786849,0.8022769387757787,0.801814972356283,0.8020072428663084,0.0024575161302066743,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.02,0.01,4815162342
0.7703933583929806,0.7741352987828942,0.7691907114865654,0.7673362870190766,0.7688566620090822,0.7699824635381198,0.0022939671190255174,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.05,0.01,4815162342
